STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,POP100_RE,HU100_RE,BG_ID_10,CT_ID_10,BOSNA_R_ID,NSA_NAME,BRA_PD_ID,BRA_PD,ZIPCODE,City_Counc,WARD,PRECINCTS,ISD_Nbhd,Police_Dis,Fire_Distr,PWD,Blk_ID_10
25,025,030300,2009,250250303002009,Block 2009,G5040,2198,0,+42.3613722,-071.0543861,0.000000,0.000000,250250303002,25025030300,52,North End/Waterfront,4,Central,2109,1,3,245,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002009
25,025,030300,2010,250250303002010,Block 2010,G5040,6042,0,+42.3612910,-071.0548147,196.000000,0.000000,250250303002,25025030300,52,North End/Waterfront,4,Central,2109,1,3,245,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002010
25,025,030300,2011,250250303002011,Block 2011,G5040,5438,0,+42.3608783,-071.0550137,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,245,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002011
25,025,030300,2012,250250303002012,Block 2012,G5040,381,0,+42.3607736,-071.0538729,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002012
25,025,030300,2013,250250303002013,Block 2013,G5040,6635,0,+42.3605005,-071.0551169,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002013
25,025,030300,2014,250250303002014,Block 2014,G5040,7391,0,+42.3601264,-071.0551028,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002014
25,025,030300,2015,250250303002015,Block 2015,G5040,12545,0,+42.3600562,-071.0532861,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002015
25,025,030300,2016,250250303002016,Block 2016,G5040,1777,0,+42.3597843,-071.0540883,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002016
25,025,030300,2017,250250303002017,Block 2017,G5040,5192,0,+42.3598339,-071.0548582,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002017
25,025,030300,2018,250250303002018,Block 2018,G5040,3652,0,+42.3593916,-071.0549681,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002018
25,025,030300,2019,250250303002019,Block 2019,G5040,515,0,+42.3595623,-071.0545843,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002019
25,025,030300,2020,250250303002020,Block 2020,G5040,3245,0,+42.3595112,-071.0539596,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303002020
25,025,030300,2021,250250303002021,Block 2021,G5040,2647,0,+42.3590919,-071.0535029,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002021
25,025,030300,2022,250250303002022,Block 2022,G5040,4634,0,+42.3591638,-071.0527754,9.000000,11.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002022
25,025,030300,2023,250250303002023,Block 2023,G5040,2967,0,+42.3587333,-071.0527201,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002023
25,025,030300,2024,250250303002024,Block 2024,G5040,747,0,+42.3587063,-071.0533587,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002024
25,025,030300,2025,250250303002025,Block 2025,G5040,4263,0,+42.3584814,-071.0538446,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002025
25,025,030300,2026,250250303002026,Block 2026,G5040,3697,0,+42.3590086,-071.0541462,33.000000,94.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002026
25,025,030300,2027,250250303002027,Block 2027,G5040,12905,0,+42.3586059,-071.0550441,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002027
25,025,030300,2028,250250303002028,Block 2028,G5040,7448,0,+42.3585736,-071.0561976,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002028
25,025,030300,2029,250250303002029,Block 2029,G5040,3178,0,+42.3580260,-071.0560007,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002029
25,025,030300,2030,250250303002030,Block 2030,G5040,1811,0,+42.3578001,-071.0558528,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002030
25,025,030300,2031,250250303002031,Block 2031,G5040,7171,0,+42.3573918,-071.0556112,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002031
25,025,030300,2032,250250303002032,Block 2032,G5040,2583,0,+42.3576620,-071.0548702,0.000000,0.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002032
25,025,030300,2033,250250303002033,Block 2033,G5040,1537,0,+42.3580962,-071.0545586,3.000000,2.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002033
25,025,030300,2034,250250303002034,Block 2034,G5040,2016,0,+42.3579249,-071.0543421,0.000000,13.000000,250250303002,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303002034
25,025,030300,3000,250250303003000,Block 3000,G5040,1415,0,+42.3632790,-071.0578680,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2113,1,3,9,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003000
25,025,030300,3001,250250303003001,Block 3001,G5040,1528,0,+42.3631993,-071.0581390,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003001
25,025,030300,3002,250250303003002,Block 3002,G5040,6809,0,+42.3629572,-071.0586231,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003002
25,025,030300,3003,250250303003003,Block 3003,G5040,14306,0,+42.3625165,-071.0596346,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003003
25,025,030300,3004,250250303003004,Block 3004,G5040,6366,0,+42.3622973,-071.0608518,93.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003004
25,025,030300,3005,250250303003005,Block 3005,G5040,11137,0,+42.3618810,-071.0610513,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003005
25,025,030300,3006,250250303003006,Block 3006,G5040,359,0,+42.3624893,-071.0582025,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003006
25,025,030300,3007,250250303003007,Block 3007,G5040,9295,0,+42.3621633,-071.0575086,20.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003007
25,025,030300,3008,250250303003008,Block 3008,G5040,517,0,+42.3627381,-071.0577643,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003008
25,025,030300,3009,250250303003009,Block 3009,G5040,5519,0,+42.3628360,-071.0571417,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2113,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003009
25,025,030300,3010,250250303003010,Block 3010,G5040,11252,0,+42.3615248,-071.0620036,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2114,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003010
25,025,030300,3011,250250303003011,Block 3011,G5040,7462,0,+42.3618094,-071.0559132,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,8,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003011
25,025,030300,3012,250250303003012,Block 3012,G5040,2319,0,+42.3623864,-071.0569028,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2113,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003012
25,025,030300,3013,250250303003013,Block 3013,G5040,1340,0,+42.3616216,-071.0570346,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003013
25,025,030300,3014,250250303003014,Block 3014,G5040,3527,0,+42.3615439,-071.0563923,5.000000,2.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003014
25,025,030300,3015,250250303003015,Block 3015,G5040,332,0,+42.3616166,-071.0566992,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003015
25,025,030300,3016,250250303003016,Block 3016,G5040,1172,0,+42.3613591,-071.0568070,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003016
25,025,030300,3017,250250303003017,Block 3017,G5040,6915,0,+42.3608728,-071.0562720,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003017
25,025,030300,3018,250250303003018,Block 3018,G5040,866,0,+42.3611692,-071.0566750,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003018
25,025,030300,3019,250250303003019,Block 3019,G5040,6083,0,+42.3609211,-071.0571816,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003019
25,025,030300,3020,250250303003020,Block 3020,G5040,1892,0,+42.3619292,-071.0580065,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003020
25,025,030300,3021,250250303003021,Block 3021,G5040,77474,0,+42.3605844,-071.0588156,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003021
25,025,030300,3022,250250303003022,Block 3022,G5040,1965,0,+42.3591344,-071.0582336,300.000000,59.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003022
25,025,030300,3023,250250303003023,Block 3023,G5040,980,0,+42.3610637,-071.0611335,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003023
25,025,030300,3024,250250303003024,Block 3024,G5040,25792,0,+42.3602263,-071.0621671,127.000000,76.000000,250250303003,25025030300,6,Beacon Hill,5,Back Bay/Beacon Hill,2114,1,3,194,Beacon Hill,1,3,1-1B:  Beacon Hill/West End/North End,250250303003024
25,025,030300,3025,250250303003025,Block 3025,G5040,33515,0,+42.3593959,-071.0607366,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003025
25,025,030300,3026,250250303003026,Block 3026,G5040,11951,0,+42.3585531,-071.0595584,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303003026
25,025,030300,3027,250250303003027,Block 3027,G5040,2579,0,+42.3586636,-071.0589342,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303003027
25,025,030300,3028,250250303003028,Block 3028,G5040,14121,0,+42.3582112,-071.0584262,2.000000,2.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303003028
25,025,030300,3029,250250303003029,Block 3029,G5040,951,0,+42.3590418,-071.0570209,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003029
25,025,030300,3030,250250303003030,Block 3030,G5040,16544,0,+42.3596549,-071.0563930,0.000000,0.000000,250250303003,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Government Center/Faneuil Hall,1,3,1-1B:  Beacon Hill/West End/North End,250250303003030
25,025,030300,3031,250250303003031,Block 3031,G5040,12212,0,+42.3587099,-071.0621823,758.000000,364.000000,250250303003,25025030300,6,Beacon Hill,5,Back Bay/Beacon Hill,2108,1,3,194,Beacon Hill,1,3,1-1B:  Beacon Hill/West End/North End,250250303003031
25,025,030300,4000,250250303004000,Block 4000,G5040,1958,0,+42.3584619,-071.0568120,0.000000,0.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004000
25,025,030300,4001,250250303004001,Block 4001,G5040,4931,0,+42.3580865,-071.0569185,0.000000,0.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004001
25,025,030300,4002,250250303004002,Block 4002,G5040,7389,0,+42.3582419,-071.0575278,548.000000,465.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004002
25,025,030300,4003,250250303004003,Block 4003,G5040,1670,0,+42.3575730,-071.0576543,0.000000,0.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004003
25,025,030300,4004,250250303004004,Block 4004,G5040,8096,0,+42.3571336,-071.0578365,0.000000,0.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2108,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004004
25,025,030300,4005,250250303004005,Block 4005,G5040,6005,0,+42.3572239,-071.0567572,0.000000,0.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004005
25,025,030300,4006,250250303004006,Block 4006,G5040,1514,0,+42.3571014,-071.0561399,0.000000,0.000000,250250303004,25025030300,26,Downtown/Central/West End,4,Central,2109,1,3,194,Financial District/Downtown,1,3,1-1C: Back Bay/South End/Downtown,250250303004006
25,025,030400,1000,250250304001000,Block 1000,G5040,7696,0,+42.3664990,-071.0542014,265.000000,181.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001000
25,025,030400,1001,250250304001001,Block 1001,G5040,2278,0,+42.3658513,-071.0546551,35.000000,19.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001001
25,025,030400,1002,250250304001002,Block 1002,G5040,4304,0,+42.3657726,-071.0554314,188.000000,121.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001002
25,025,030400,1003,250250304001003,Block 1003,G5040,12070,0,+42.3650806,-071.0544725,234.000000,138.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001003
25,025,030400,1004,250250304001004,Block 1004,G5040,4048,0,+42.3652824,-071.0538448,73.000000,49.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001004
25,025,030400,1005,250250304001005,Block 1005,G5040,11394,0,+42.3658457,-071.0535203,182.000000,121.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001005
25,025,030400,1006,250250304001006,Block 1006,G5040,2514,0,+42.3644644,-071.0534929,114.000000,74.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001006
25,025,030400,1007,250250304001007,Block 1007,G5040,5313,0,+42.3642481,-071.0530381,109.000000,86.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001007
25,025,030400,1008,250250304001008,Block 1008,G5040,268,0,+42.3642925,-071.0524823,12.000000,7.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001008
25,025,030400,1009,250250304001009,Block 1009,G5040,2715,0,+42.3641300,-071.0521493,94.000000,71.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001009
25,025,030400,1010,250250304001010,Block 1010,G5040,249,0,+42.3641579,-071.0517109,0.000000,0.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001010
25,025,030400,1011,250250304001011,Block 1011,G5040,5174,0,+42.3637332,-071.0515697,104.000000,62.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001011
25,025,030400,1012,250250304001012,Block 1012,G5040,499,0,+42.3637592,-071.0521228,62.000000,34.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001012
25,025,030400,1013,250250304001013,Block 1013,G5040,3245,0,+42.3638455,-071.0526396,1.000000,3.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001013
25,025,030400,1014,250250304001014,Block 1014,G5040,2290,0,+42.3636073,-071.0532618,46.000000,28.000000,250250304001,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304001014
25,025,030400,2000,250250304002000,Block 2000,G5040,11398,0,+42.3644049,-071.0548375,388.000000,297.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002000
25,025,030400,2001,250250304002001,Block 2001,G5040,6416,0,+42.3637785,-071.0540046,108.000000,72.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002001
25,025,030400,2002,250250304002002,Block 2002,G5040,11375,0,+42.3634139,-071.0554690,268.000000,171.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002002
25,025,030400,2003,250250304002003,Block 2003,G5040,6016,0,+42.3630579,-071.0548970,82.000000,62.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002003
25,025,030400,2004,250250304002004,Block 2004,G5040,7616,0,+42.3625200,-071.0550294,0.000000,0.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002004
25,025,030400,2005,250250304002005,Block 2005,G5040,609,0,+42.3633042,-071.0539413,86.000000,63.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2113,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002005
25,025,030400,2006,250250304002006,Block 2006,G5040,1148,0,+42.3621449,-071.0556816,0.000000,0.000000,250250304002,25025030400,52,North End/Waterfront,4,Central,2109,1,3,8,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250304002006
25,025,030500,1006,250250305001006,Block 1006,G5040,40949,0,+42.3682884,-071.0560884,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001006
25,025,030500,1007,250250305001007,Block 1007,G5040,9622,0,+42.3683418,-071.0532177,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001007
25,025,030500,1008,250250305001008,Block 1008,G5040,16299,0,+42.3686084,-071.0518060,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001008
25,025,030500,1011,250250305001011,Block 1011,G5040,7442,0,+42.3677638,-071.0527056,54.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001011
25,025,030500,1012,250250305001012,Block 1012,G5040,11477,0,+42.3675671,-071.0515811,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001012
25,025,030500,1013,250250305001013,Block 1013,G5040,16871,0,+42.3670317,-071.0504935,125.000000,135.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001013
25,025,030500,1014,250250305001014,Block 1014,G5040,12469,0,+42.3660446,-071.0505011,424.000000,249.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001014
25,025,030500,1015,250250305001015,Block 1015,G5040,3393,0,+42.3655558,-071.0501660,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001015
25,025,030500,1018,250250305001018,Block 1018,G5040,1977,0,+42.3661369,-071.0493340,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001018
25,025,030500,1020,250250305001020,Block 1020,G5040,3883,0,+42.3651705,-071.0493887,42.000000,23.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001020
25,025,030500,1022,250250305001022,Block 1022,G5040,583,0,+42.3671331,-071.0584374,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,195,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001022
25,025,030500,1024,250250305001024,Block 1024,G5040,3878,0,+42.3650645,-071.0507129,59.000000,35.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001024
25,025,030500,1025,250250305001025,Block 1025,G5040,11069,0,+42.3644329,-071.0500979,0.000000,0.000000,250250305001,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305001025
25,025,030500,2000,250250305002000,Block 2000,G5040,1842,0,+42.3656957,-071.0513277,51.000000,38.000000,250250305002,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305002000
25,025,030500,2001,250250305002001,Block 2001,G5040,3487,0,+42.3659806,-071.0521228,178.000000,104.000000,250250305002,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305002001
25,025,030500,2002,250250305002002,Block 2002,G5040,2496,0,+42.3652139,-071.0514778,0.000000,0.000000,250250305002,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305002002
25,025,030500,2003,250250305002003,Block 2003,G5040,3983,0,+42.3655968,-071.0522195,118.000000,78.000000,250250305002,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305002003
25,025,030500,2004,250250305002004,Block 2004,G5040,1253,0,+42.3658387,-071.0516915,42.000000,24.000000,250250305002,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305002004
25,025,030500,2005,250250305002005,Block 2005,G5040,258,0,+42.3654934,-071.0528507,10.000000,4.000000,250250305002,25025030500,52,North End/Waterfront,4,Central,2109,1,3,245,North End,1,3,1-1B:  Beacon Hill/West End/North End,250250305002005
